id
abs/2108.03283
abs/2106.12587
abs/2106.10522
abs/2106.05900
abs/2105.06996
abs/2105.05500
abs/2105.01193
abs/2104.01205
abs/2103.17065
abs/2103.11976
abs/2103.08215
abs/2103.01928
abs/2102.12951
abs/2102.03248
abs/2101.10279
abs/2101.07267
abs/2101.05513
abs/2012.07825
abs/2012.03924
abs/2012.02022
abs/2009.12472
abs/2009.11170
abs/2009.07450
abs/2008.04628
abs/2008.00466
abs/2006.09350
abs/2005.11011
abs/2005.08747
abs/2005.05832
abs/2005.02421
abs/2004.11568
abs/2003.07419
abs/2002.11649
abs/2002.08953
abs/2002.05693
abs/1912.08854
abs/1910.08980
abs/1908.09959
abs/1908.07353
abs/1908.03740
abs/1906.08948
abs/1906.02700
abs/1904.02260
abs/1904.01502
abs/1811.08017
abs/1811.06657
abs/1810.07690
abs/1806.01838
abs/1805.03265
abs/1804.09130
abs/1803.02176
abs/1802.07744
abs/1707.05386
abs/1707.03429
abs/1604.01384
abs/1602.07674
abs/1509.08435
abs/1503.03923
abs/1502.04398
abs/1412.8427
abs/1408.5593
abs/1401.4197
abs/1308.0266
abs/1305.3977
abs/1108.1791
abs/0906.4716
abs/0708.1879
abs/0704.2241
abs/cond-mat/0603695
abs/quant-ph/0602063
abs/hep-ph/9506229
